"Family.Name","Authority","scientificName","Decimal.Latitude","Decimal.Longitude","Year","elevation","startDayOfYear","institutionCode"
"28282","Boraginaceae","Douglas ex Lehm.","Phacelia hastata var. hastata",38.3484,-106.1483,1999,3506,199,"RM"
"28283","Pinaceae","Engelm.","Pinus aristata",38.3484,-106.1483,1999,3506,199,"RM"
"28284","Ranunculaceae","Gray","Ranunculus macauleyi",38.0479,-105.6086,1999,3659,203,"RM"
"28285","Polygonaceae","(L.) Hill","Oxyria digyna",38.0479,-105.6086,1999,3659,203,"RM"
"28286","Alliaceae","","Allium geyeri",38.0479,-105.6086,1999,3659,203,"RM"
"28287","Crassulaceae","","Rhodiola integrifolia",38.0479,-105.6086,1999,3659,203,"RM"
"28288","Melanthiaceae","Pursh","Zigadenus elegans",38.0479,-105.6086,1999,3659,203,"RM"
"28289","Caryophyllaceae","(L.) Jacq.","Silene acaulis",38.0479,-105.6086,1999,3659,203,"RM"
"28290","Caprifoliaceae","","Valeriana acutiloba",38.0479,-105.6086,1999,3659,203,"RM"
"28292","Asteraceae","(A. Nels.) A. Nels.","Erigeron melanocephalus",38.0479,-105.6086,1999,3659,203,"RM"
"28294","Portulacaceae","(Gray) Parry ex S. Wats.","Claytonia megarhiza",38.0479,-105.6086,1999,3659,203,"RM"
"28295","Asteraceae","(Hook.) Greene","Agoseris aurantiaca",38.0479,-105.6086,1999,3659,203,"RM"
"28296","Saxifragaceae","(Wiegand) Piper ex G.N. Jones","Saxifraga bronchialis var. austromontana",38.0479,-105.6086,1999,3659,203,"RM"
"28297","Asteraceae","Willd. ex Spreng.","Hieracium triste",38.0479,-105.6086,1999,3659,203,"RM"
"28298","Brassicaceae","Graham","Draba crassifolia",38.0479,-105.6086,1999,3659,203,"RM"
"28299","Caryophyllaceae","(Wahlenb.) Hiern.","Minuartia rubella",38.0479,-105.6086,1999,3659,203,"RM"
"28300","Caryophyllaceae","(Rydb.) House","Minuartia obtusiloba",38.0479,-105.6086,1999,3659,203,"RM"
"28301","Ranunculaceae","Engelm. ex A. Gray","Thalictrum fendleri",38.0479,-105.6086,1999,3659,203,"RM"
"28302","Apiaceae","(Coult. & Rose) Coult. & Rose","Angelica grayi",38.0479,-105.6086,1999,3659,203,"RM"
"28303","Rosaceae","","Potentilla diversifolia",38.0479,-105.6086,1999,3659,203,"RM"
"28304","Ranunculaceae","","Ranunculus inamoenus var. inamoenus",38.0479,-105.6086,1999,3659,203,"RM"
"28305","Polygonaceae","(Pursh) Small","Bistorta bistortoides",38.0479,-105.6086,1999,3659,203,"RM"
"28306","Orobanchaceae","Retz.","Pedicularis groenlandica",38.0479,-105.6086,1999,3659,203,"RM"
"28307","Asteraceae","(Greene) W.A. Weber & A. Löve","Packera crocata",38.0479,-105.6086,1999,3659,203,"RM"
"28308","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",38.0479,-105.6086,1999,3659,203,"RM"
"28309","Rosaceae","L.","Sibbaldia procumbens",38.0479,-105.6086,1999,3659,203,"RM"
"28310","Boraginaceae","(Nutt.) G. Don",NA,38.0479,-105.6086,1999,3659,203,"RM"
"28311","Caryophyllaceae","(Rydb.) Bocquet","Silene drummondii",38.0479,-105.6086,1999,3659,203,"RM"
"28312","Asteraceae","","Erigeron formosissimus var. formosissimus",38.0479,-105.6086,1999,3659,203,"RM"
"28313","Plantaginaceae","Roemer & J.A. Schultes","Veronica wormskjoldii",38.0479,-105.6086,1999,3659,203,"RM"
"28314","Saxifragaceae","Nutt. ex Torr. & A. Gray","Heuchera parvifolia",38.0479,-105.6086,1999,3659,203,"RM"
"28315","Brassicaceae","Vahl ex Hornem.","Draba aurea",38.0479,-105.6086,1999,3659,203,"RM"
"28316","Asteraceae","Kunth","Solidago simplex",38.0479,-105.6086,1999,3659,203,"RM"
"28317","Asteraceae","Hook.","Arnica mollis",38.0479,-105.6086,1999,3659,203,"RM"
"28318","Asteraceae","Gray","Senecio crassulus",38.0479,-105.6086,1999,3659,203,"RM"
"28319","Polemoniaceae","(Rydb.) Cronq.","Polemonium pulcherrimum var. delicatum",38.0479,-105.6086,1999,3659,203,"RM"
"28320","Caprifoliaceae","","Lonicera involucrata",38.0479,-105.6086,1999,3659,203,"RM"
"28321","Melanthiaceae","Dur.","Veratrum californicum",38.0479,-105.6086,1999,3659,203,"RM"
"28322","Polygonaceae","Nutt.","Eriogonum flavum var. flavum",38.0479,-105.6086,1999,3659,203,"RM"
"28323","Boraginaceae","(Graham) A. Gray","Phacelia sericea ssp. sericea",38.0479,-105.6086,1999,3659,203,"RM"
"28324","Rosaceae","(Rydb.) C.L. Hitchc.","Geum rossii var. turbinatum",38.0479,-105.6086,1999,3659,203,"RM"
"28325","Asteraceae","Rydb.","Antennaria anaphaloides",38.0479,-105.6086,1999,3659,203,"RM"
"28326","Fabaceae","Greene","Trifolium attenuatum",38.0479,-105.6086,1999,3659,203,"RM"
"28327","Orobanchaceae","Torr.","Castilleja occidentalis",38.0479,-105.6086,1999,3659,203,"RM"
"28329","Orobanchaceae","Douglas ex Hook.","Castilleja miniata",38.0479,-105.6086,1999,3659,203,"RM"
"28330","Asteraceae","Greene","Antennaria rosea",38.0479,-105.6086,1999,3659,203,"RM"
"28331","Caryophyllaceae","L.","Cerastium arvense ssp. strictum",38.0479,-105.6086,1999,3659,203,"RM"
"28332","Orobanchaceae","Torr.","Castilleja occidentalis",38.0479,-105.6086,1999,3659,203,"RM"
"28333","Caprifoliaceae","","Valeriana acutiloba",38.0479,-105.6086,1999,3659,203,"RM"
"28334","Asteraceae","Rydb.","Antennaria umbrinella",38.0479,-105.6086,1999,3659,203,"RM"
"28335","Asteraceae","Besser","Artemisia michauxiana",38.0479,-105.6086,1999,3659,203,"RM"
"28336","Brassicaceae","","Erysimum capitatum",38.0479,-105.6086,1999,3659,203,"RM"
"28337","Caryophyllaceae","(Gray) S. Ikonnikov","Eremogone fendleri",38.0479,-105.6086,1999,3659,203,"RM"
"28338","Asteraceae","Gray","Senecio crassulus",38.0479,-105.6086,1999,3659,203,"RM"
"28339","Orobanchaceae","","Pedicularis parryi",38.0479,-105.6086,1999,3659,203,"RM"
"28340","Saxifragaceae","Greene","Saxifraga rhomboidea",38.0479,-105.6086,1999,3659,203,"RM"
"28341","Dryopteridaceae","Lellinger","Cystopteris reevesiana",38.0479,-105.6086,1999,3659,203,"RM"
"28342","Asteraceae","Greene","Senecio atratus",38.0479,-105.6086,1999,3659,203,"RM"
"28343","Asteraceae","(Nutt.) Shinners","Heterotheca foliosa",38.0479,-105.6086,1999,3659,203,"RM"
"28344","Juncaceae","(Ehrh.) Desv.","Luzula parviflora",38.0479,-105.6086,1999,3659,203,"RM"
"28346","Cyperaceae","Rydb.","Carex ebenea",38.0479,-105.6086,1999,3659,203,"RM"
"28347","Juncaceae","E. Mey.","Juncus drummondii",38.0479,-105.6086,1999,3659,203,"RM"
"28348","Juncaceae","(L.) DC.","Luzula spicata",38.0479,-105.6086,1999,3659,203,"RM"
"28349","Cyperaceae","","Carex nova",38.0479,-105.6086,1999,3659,203,"RM"
"28350","Poaceae","Vasey & Scribn. ex Vasey","Poa reflexa",38.0479,-105.6086,1999,3659,203,"RM"
"28351","Poaceae","","Phleum alpinum",38.0479,-105.6086,1999,3659,203,"RM"
"28352","Salicaceae","Nutt.","Salix brachycarpa var. brachycarpa",38.0479,-105.6086,1999,3659,203,"RM"
"28353","Orobanchaceae","Torr.","Castilleja occidentalis",38.0479,-105.6086,1999,4024,203,"RM"
"28354","Polygonaceae","(L.) Delarbre","Bistorta vivipara",38.0479,-105.6086,1999,4024,203,"RM"
"28355","Caryophyllaceae","(Rydb.) House","Minuartia obtusiloba",38.0479,-105.6086,1999,4024,203,"RM"
"28356","Polemoniaceae","Nutt.","Polemonium viscosum",38.0479,-105.6086,1999,4024,203,"RM"
"28357","Asteraceae","Gray","Erigeron leiomerus",38.0479,-105.6086,1999,4024,203,"RM"
"28358","Caryophyllaceae","Cham. & Schlecht.","Cerastium beeringianum",38.0479,-105.6086,1999,4024,203,"RM"
"28359","Boraginaceae","(Graham) A. Gray","Phacelia sericea ssp. sericea",38.0479,-105.6086,1999,4024,203,"RM"
"28360","Saxifragaceae","L.","Saxifraga cernua",38.0479,-105.6086,1999,4024,203,"RM"
"28361","Apiaceae","M.E.Jones","Cymopterus bakeri",38.0479,-105.6086,1999,4024,203,"RM"
"28362","Boraginaceae","A.Nelson","Mertensia viridis",38.0479,-105.6086,1999,4024,203,"RM"
"28363","Asteraceae","(Gray) Greene","Senecio taraxacoides",38.0479,-105.6086,1999,4024,203,"RM"
"28364","Asteraceae","(Greene) H.D.Harr.","Senecio amplectens",38.0479,-105.6086,1999,4024,203,"RM"
"28365","Brassicaceae","(O.E.Schulz) Rollins","Draba fladnizensis",38.0479,-105.6086,1999,4024,203,"RM"
"28366","Caryophyllaceae","(Wahlenb.) Hiern.","Minuartia rubella",38.0479,-105.6086,1999,4024,203,"RM"
"28367","Rosaceae","Lehm.","Potentilla rubricaulis",38.0479,-105.6086,1999,4024,203,"RM"
"28368","Polemoniaceae","(Gray) E. Nels.","Phlox condensata",38.0479,-105.6086,1999,4024,203,"RM"
"28369","Asteraceae","A. Nelson","Tetraneuris acaulis var. caespitosa",38.0479,-105.6086,1999,4024,203,"RM"
"28370","Caryophyllaceae","Turcz. ex Kar. & Kir.","Stellaria umbellata",38.0479,-105.6086,1999,4024,203,"RM"
"28371","Saxifragaceae","(Wiegand) Piper ex G.N. Jones","Saxifraga bronchialis var. austromontana",38.0479,-105.6086,1999,4024,203,"RM"
"28372","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",38.0479,-105.6086,1999,4024,203,"RM"
"28373","Liliaceae","(L.) Salisb. ex Rchb.","Lloydia serotina",38.0479,-105.6086,1999,4024,203,"RM"
"28374","Portulacaceae","(Gray) Parry ex S. Wats.","Claytonia megarhiza",38.0479,-105.6086,1999,4024,203,"RM"
"28375","Primulaceae","Torr.","Primula angustifolia",38.0479,-105.6086,1999,4024,203,"RM"
"28376","Caryophyllaceae","(Gray) S. Ikonnikov","Eremogone fendleri",38.0479,-105.6086,1999,4024,203,"RM"
"28377","Saxifragaceae","(Gandog.) Dorn","Saxifraga flagellaris var. crandallii",38.0479,-105.6086,1999,4024,203,"RM"
"28378","Poaceae","(Fred.) Dorn","Festuca brachyphylla var. coloradensis",38.0479,-105.6086,1999,4024,203,"RM"
"28379","Rosaceae","B.A.Jurtzev","Potentilla subgorodkovii",38.0479,-105.6086,1999,4024,203,"RM"
"28380","Primulaceae","(Spreng.) Hultén","Androsace chamaejasme ssp. lehmanniana",38.0479,-105.6086,1999,4024,203,"RM"
"28381","Brassicaceae","Vahl ex Hornem.","Draba aurea",38.0479,-105.6086,1999,4024,203,"RM"
"28382","Brassicaceae","","Erysimum capitatum",38.0479,-105.6086,1999,4024,203,"RM"
"28383","Saxifragaceae","Nutt. ex Torr. & A. Gray","Heuchera parvifolia",38.0479,-105.6086,1999,4024,203,"RM"
"28385","Asteraceae","ssp. borealis","Artemisia campestris ssp. purshii",38.0479,-105.6086,1999,4024,203,"RM"
"28386","Crassulaceae","","Rhodiola integrifolia",38.0479,-105.6086,1999,4024,203,"RM"
"28387","Plantaginaceae","(Gray) Rydb.","Besseya alpina",38.0479,-105.6086,1999,4024,203,"RM"
"28388","Fabaceae","Torr.","Trifolium nanum",38.0479,-105.6086,1999,4024,203,"RM"
"28389","Fabaceae","Torr. & A. Gray","Trifolium dasyphyllum",38.0479,-105.6086,1999,4024,203,"RM"
"28390","Polygonaceae","(Pursh) Small","Bistorta bistortoides",38.0479,-105.6086,1999,4024,203,"RM"
"28391","Saxifragaceae","Greene","Saxifraga rhomboidea",38.0479,-105.6086,1999,4024,203,"RM"
"28392","Rosaceae","(Rydb.) C.L. Hitchc.","Geum rossii var. turbinatum",38.0479,-105.6086,1999,4024,203,"RM"
"28393","Juncaceae","(L.) DC.","Luzula spicata",38.0479,-105.6086,1999,4024,203,"RM"
"28394","Cyperaceae","Mackenzie","Carex albonigra",38.0479,-105.6086,1999,4024,203,"RM"
"28395","Poaceae","(Vasey) M.E. Jones","Elymus scribneri",38.0479,-105.6086,1999,4024,203,"RM"
"28396","Cyperaceae","Holm","Carex elynoides",38.0479,-105.6086,1999,4024,203,"RM"
"28397","Brassicaceae","(O.E.Schulz) Rollins","Draba fladnizensis",38.0479,-105.6086,1999,4024,203,"RM"
"28398","Primulaceae","Torr.","Primula angustifolia",38.0643,-105.5847,1999,3963,203,"RM"
"28399","Polygonaceae","(Pursh) Small","Bistorta bistortoides",38.0643,-105.5847,1999,3963,203,"RM"
"28400","Plantaginaceae","(Gray) Rydb.","Besseya alpina",38.0643,-105.5847,1999,3963,203,"RM"
"28401","Orobanchaceae","Torr.","Castilleja occidentalis",38.0643,-105.5847,1999,3963,203,"RM"
"28402","Ranunculaceae","E. James","Aquilegia coerulea",38.0643,-105.5847,1999,3963,203,"RM"
"28403","Polygonaceae","(Pursh) Small","Bistorta bistortoides",38.0643,-105.5847,1999,3963,203,"RM"
"28404","Polygonaceae","(L.) Delarbre","Bistorta vivipara",38.0643,-105.5847,1999,3963,203,"RM"
"28405","Polygonaceae","Nutt.","Eriogonum flavum var. flavum",38.0643,-105.5847,1999,3963,203,"RM"
"28406","Asteraceae","Greene","Antennaria media",38.0643,-105.5847,1999,3963,203,"RM"
"28407","Fabaceae","Greene","Trifolium attenuatum",38.0643,-105.5847,1999,3963,203,"RM"
"28409","Brassicaceae","","Erysimum capitatum",38.0643,-105.5847,1999,3963,203,"RM"
"28410","Asteraceae","Kunth","Solidago simplex",38.0643,-105.5847,1999,3963,203,"RM"
"28411","Asteraceae","A. Nelson","Tetraneuris acaulis var. caespitosa",38.0643,-105.5847,1999,3963,203,"RM"
"28412","Asteraceae","(Torr. & A.Gray) K.L.Parker","Hymenoxys grandiflora",38.0643,-105.5847,1999,3963,203,"RM"
"28413","Cyperaceae","Holm","Carex chalciolepis",38.0643,-105.5847,1999,3963,203,"RM"
"28414","Liliaceae","(L.) Salisb. ex Rchb.","Lloydia serotina",38.0643,-105.5847,1999,3963,203,"RM"
"28415","Crassulaceae","","Rhodiola integrifolia",38.0643,-105.5847,1999,3963,203,"RM"
"28416","Orobanchaceae","(Gray) Cockerell","Castilleja haydenii",38.0643,-105.5847,1999,3963,203,"RM"
"28417","Orobanchaceae","","Pedicularis parryi",38.0643,-105.5847,1999,3963,203,"RM"
"28418","Rosaceae","(Rydb.) C.L. Hitchc.","Geum rossii var. turbinatum",38.0643,-105.5847,1999,3963,203,"RM"
"28420","Asteraceae","ssp. borealis","Artemisia campestris ssp. purshii",38.0643,-105.5847,1999,3963,203,"RM"
"28421","Fabaceae","Torr. & A. Gray","Trifolium dasyphyllum",38.0643,-105.5847,1999,3963,203,"RM"
"28422","Asteraceae","(Gray) A. Nels.","Erigeron pinnatisectus",38.0643,-105.5847,1999,3963,203,"RM"
"28423","Saxifragaceae","Gray","Saxifraga chrysantha",38.0643,-105.5847,1999,3963,203,"RM"
"28424","Primulaceae","(Spreng.) Hultén","Androsace chamaejasme ssp. lehmanniana",38.0643,-105.5847,1999,3963,203,"RM"
"28425","Asteraceae","(Greene) H.D.Harr.","Senecio amplectens",38.0643,-105.5847,1999,3963,203,"RM"
"28426","Caryophyllaceae","(L.) Jacq.","Silene acaulis",38.0643,-105.5847,1999,3963,203,"RM"
"28427","Boraginaceae","(Nutt.) G. Don",NA,38.0643,-105.5847,1999,3963,203,"RM"
"28428","Apiaceae","(Coult. & Rose) Coult. & Rose","Angelica grayi",38.0643,-105.5847,1999,3963,203,"RM"
"28429","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",38.0643,-105.5847,1999,3963,203,"RM"
"28430","Plantaginaceae","A. Gray","Penstemon hallii",38.0643,-105.5847,1999,3963,203,"RM"
"28431","Melanthiaceae","Pursh","Zigadenus elegans",38.0643,-105.5847,1999,3963,203,"RM"
"28432","Asteraceae","ssp. borealis","Artemisia campestris ssp. purshii",38.0643,-105.5847,1999,3963,203,"RM"
"28433","Alliaceae","","Allium geyeri",38.0643,-105.5847,1999,3963,203,"RM"
"28434","Boraginaceae","(Rydb.) Cronquist","Eritrichium nanum var. elongatum",38.0643,-105.5847,1999,3963,203,"RM"
"28435","Asteraceae","(Ledeb.) DC.","Taraxacum ceratophorum",38.0643,-105.5847,1999,3963,203,"RM"
"28436","Orobanchaceae","","Pedicularis parryi",38.0643,-105.5847,1999,3963,203,"RM"
"28437","Saxifragaceae","Nutt. ex Torr. & A. Gray","Heuchera parvifolia",38.0643,-105.5847,1999,3963,203,"RM"
"28438","Boraginaceae","(Graham) A. Gray","Phacelia sericea ssp. sericea",38.0643,-105.5847,1999,3963,203,"RM"
"28439","Brassicaceae","Vahl ex Hornem.","Draba aurea",38.0643,-105.5847,1999,3963,203,"RM"
"28440","Caryophyllaceae","(Rydb.) House","Minuartia obtusiloba",38.0643,-105.5847,1999,3963,203,"RM"
"28441","Asteraceae","Rydb.","Antennaria umbrinella",38.0643,-105.5847,1999,3963,203,"RM"
"28442","Caryophyllaceae","Cham. & Schlecht.","Cerastium beeringianum",38.0643,-105.5847,1999,3963,203,"RM"
"28443","Poaceae","(Vasey) M.E. Jones","Elymus scribneri",38.0643,-105.5847,1999,3963,203,"RM"
"28444","Rosaceae","L.","Sibbaldia procumbens",38.0643,-105.5847,1999,3963,203,"RM"
"28445","Saxifragaceae","(Gandog.) Dorn","Saxifraga flagellaris var. crandallii",38.0643,-105.5847,1999,3963,203,"RM"
"28446","Asteraceae","(Gray) A. Nels.","Erigeron pinnatisectus",38.0643,-105.5847,1999,3963,203,"RM"
"28447","Asteraceae","Willd. ex Spreng.","Erigeron grandiflorus",38.0643,-105.5847,1999,3963,203,"RM"
"28448","Fabaceae","Torr.","Trifolium nanum",38.0643,-105.5847,1999,3963,203,"RM"
"28449","Primulaceae","L.","Androsace septentrionalis",38.0643,-105.5847,1999,3963,203,"RM"
"28450","Polemoniaceae","Nutt.","Polemonium viscosum",38.0643,-105.5847,1999,3963,203,"RM"
"28451","Rosaceae","","Potentilla diversifolia",38.0643,-105.5847,1999,3963,203,"RM"
"28452","Polemoniaceae","(Gray) E. Nels.","Phlox condensata",38.0643,-105.5847,1999,3963,203,"RM"
"28453","Polygonaceae","Nutt.","Eriogonum flavum var. flavum",38.0643,-105.5847,1999,3963,203,"RM"
"28454","Caryophyllaceae","Gray","Paronychia pulvinata",38.0643,-105.5847,1999,3963,203,"RM"
"28455","Caryophyllaceae","(Gray) S. Ikonnikov","Eremogone fendleri",38.0643,-105.5847,1999,3963,203,"RM"
"28456","Rosaceae","Lehm.","Potentilla rubricaulis",38.0643,-105.5847,1999,3963,203,"RM"
"28457","Saxifragaceae","Greene","Saxifraga rhomboidea",38.0643,-105.5847,1999,3963,203,"RM"
"28458","Apiaceae","M.E.Jones","Cymopterus bakeri",38.0643,-105.5847,1999,3963,203,"RM"
"28459","Asteraceae","(A.Gray) D.J.Keil","Cirsium eatonii",38.0643,-105.5847,1999,3963,203,"RM"
"28460","Ericaceae","Sw.","Pyrola chlorantha",37.6093,-105.5131,1999,3201,206,"RM"
"28461","Dryopteridaceae","Lellinger","Cystopteris reevesiana",37.6093,-105.5131,1999,3201,206,"RM"
"28462","Crassulaceae","","Rhodiola integrifolia",37.6093,-105.5131,1999,3201,206,"RM"
"28463","Crassulaceae","Torr.","Sedum lanceolatum",37.6093,-105.5131,1999,3201,206,"RM"
"28464","Polemoniaceae","(Gray) Greene","Polemonium brandegeei",37.6093,-105.5131,1999,3201,206,"RM"
"28465","Boraginaceae","(Graham) A. Gray","Phacelia sericea ssp. sericea",37.6093,-105.5131,1999,3201,206,"RM"
"28466","Asteraceae","Greene","Senecio atratus",37.6093,-105.5131,1999,3201,206,"RM"
"28467","Elaeagnaceae","(L.) Nutt.","Shepherdia canadensis",37.6093,-105.5131,1999,3201,206,"RM"
"28468","Orobanchaceae","Benth.","Castilleja linariifolia",37.6093,-105.5131,1999,3201,206,"RM"
"28469","Fabaceae","Torr. & A. Gray","Trifolium dasyphyllum",37.6093,-105.5131,1999,3201,206,"RM"
"28470","Liliaceae","","Calochortus gunnisonii var. gunnisonii",37.6093,-105.5131,1999,3201,206,"RM"
"28471","Brassicaceae","","Cardamine cordifolia",37.6093,-105.5131,1999,3201,206,"RM"
"28472","Asteraceae","Greene","Antennaria rosea",37.6093,-105.5131,1999,3201,206,"RM"
"28473","Asteraceae","(A. Gray) W.A. Weber & A. Löve","Packera werneriifolia",37.6093,-105.5131,1999,3201,206,"RM"
"28474","Saxifragaceae","Nutt. ex Torr. & A. Gray","Heuchera parvifolia",37.6093,-105.5131,1999,3201,206,"RM"
"28475","Asteraceae","Kunth","Solidago simplex",37.6093,-105.5131,1999,3201,206,"RM"
"28476","Ranunculaceae","E. James","Aquilegia coerulea",37.6093,-105.5131,1999,3201,206,"RM"
"28477","Boraginaceae","","Mertensia ciliata",37.6093,-105.5131,1999,3201,206,"RM"
"28478","Asteraceae","Pursh","Erigeron compositus",37.6093,-105.5131,1999,3201,206,"RM"
"28479","Plantaginaceae","A. Nelson","Penstemon crandallii ssp. crandallii",37.6093,-105.5131,1999,3201,206,"RM"
"28480","Rosaceae","auct. non (L.) Rydb.","Dasiphora fruticosa",37.6093,-105.5131,1999,3201,206,"RM"
"28481","Adoxaceae","(Rydb.) Kearney & Peebles","Sambucus racemosa var. microbotrys",37.6093,-105.5131,1999,3201,206,"RM"
"28482","Ranunculaceae","Engelm. ex A. Gray","Thalictrum fendleri",37.6093,-105.5131,1999,3201,206,"RM"
"28483","Poaceae","Rydb.","Poa interior",37.6093,-105.5131,1999,3201,206,"RM"
"28484","Poaceae","Vasey","Festuca thurberi",37.6093,-105.5131,1999,3201,206,"RM"
"28485","Salicaceae","Michx.","Populus tremuloides",37.6093,-105.5131,1999,3201,206,"RM"
"28486","Poaceae","Rydb.","Poa interior",37.6093,-105.5131,1999,3201,206,"RM"
"28487","Plantaginaceae","A. Gray","Penstemon whippleanus",37.6093,-105.5131,1999,3201,206,"RM"
"28488","Poaceae","R. Br.","Poa arctica",37.6093,-105.5131,1999,3201,206,"RM"
"28489","Pinaceae","James","Pinus flexilis",37.6093,-105.5131,1999,3201,206,"RM"
"28490","Pinaceae","Parry ex Engelm.","Picea engelmannii var. engelmannii",37.6093,-105.5131,1999,3201,206,"RM"
"28491","Boraginaceae","(Graham) A. Gray","Phacelia sericea ssp. sericea",37.6093,-105.5131,1999,3750,206,"RM"
"28492","Polygonaceae","(L.) Hill","Oxyria digyna",37.6093,-105.5131,1999,3750,206,"RM"
"28493","Polemoniaceae","Nutt.","Polemonium viscosum",37.6093,-105.5131,1999,3750,206,"RM"
"28494","Orobanchaceae","(Gray) Cockerell","Castilleja haydenii",37.6093,-105.5131,1999,3750,206,"RM"
"28495","Saxifragaceae","Nutt. ex Torr. & A. Gray","Heuchera parvifolia",37.6093,-105.5131,1999,3750,206,"RM"
"28496","Boraginaceae","(Nutt.) G. Don",NA,37.6093,-105.5131,1999,3750,206,"RM"
"28497","Asteraceae","Porter ex A. Gray","Hymenoxys brandegeei",37.6093,-105.5131,1999,3750,206,"RM"
"28498","Asteraceae","Greene","Senecio atratus",37.6093,-105.5131,1999,3750,206,"RM"
"28499","Rosaceae","Lehm.","Potentilla rubricaulis",37.6093,-105.5131,1999,3750,206,"RM"
"28500","Brassicaceae","Rydb.","Physaria floribunda var. floribunda",37.6093,-105.5131,1999,3750,206,"RM"
"28501","Polemoniaceae","Nutt.","Polemonium viscosum",37.6093,-105.5131,1999,3750,206,"RM"
"28502","Asteraceae","L.","Achillea millefolium",37.6093,-105.5131,1999,3750,206,"RM"
"28503","Asteraceae","(Torr. & Gray) A. Nels.","Tonestus pygmaeus",37.6093,-105.5131,1999,3750,206,"RM"
"28504","Polemoniaceae","(Gray) Greene","Polemonium brandegeei",37.6093,-105.5131,1999,3750,206,"RM"
"28505","Caryophyllaceae","(Rydb.) House","Minuartia obtusiloba",37.6093,-105.5131,1999,3750,206,"RM"
